Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,RELIANCE.NS,TCS.NS,^NSEI,RELIANCE.NS,TCS.NS,^NSEI,RELIANCE.NS,TCS.NS,^NSEI,RELIANCE.NS,TCS.NS,^NSEI,RELIANCE.NS,TCS.NS,^NSEI
Date,,,,,,,,,,,,,,,
2022-03-25,1181.1429443359375,3294.2998046875,17153.0,1190.3114093068612,3358.320753023483,17294.900390625,1172.5659000566366,3262.80031885229,17076.55078125,1175.0685459381182,3340.904847554434,17289.0,14222488,1690133,237100.0
2022-03-28,1193.0189208984375,3294.521728515625,17222.0,1196.5679268909805,3299.2311511378443,17235.099609375,1176.88868384816,3253.2035899409116,17003.900390625,1187.581436439095,3283.237032979891,17181.849609375,9891424,1760990,253200.0
2022-03-29,1193.291748046875,3292.434326171875,17325.30078125,1200.321638726132,3307.228801338647,17343.650390625,1186.3983390664755,3279.683370698803,17235.69921875,1200.321638726132,3283.0154792439457,17297.19921875,8684065,2689063,235100.0
2022-03-30,1216.2244873046875,3315.71435546875,17498.25,1223.0724028520565,3321.445538331854,17522.5,1190.8120505919683,3293.189216689556,17387.19921875,1201.1863453712592,3321.445538331854,17468.150390625,15811550,1583455,505000.0
2022-03-31,1198.8428955078125,3323.17822265625,17464.75,1214.7456618708436,3336.24004386944,17559.80078125,1196.0446595036312,3305.6291188569076,17435.19921875,1212.584340487485,3323.2226941539616,17519.19921875,13223718,2168110,281100.0
2022-04-01,1208.443603515625,3339.8828125,17670.44921875,1212.6752582349072,3343.6592014466246,17703.69921875,1193.0415116671982,3312.603999260616,17422.69921875,1199.4116203413212,3330.330769870303,17436.900390625,7922880,1387014,291800.0
2022-04-04,1212.0155029296875,3350.190185546875,18053.400390625,1217.157156093152,3358.764722999939,18114.650390625,1201.9825334062043,3320.6454958538197,17791.400390625,1208.2616544203254,3342.770605271368,17809.099609375,7929162,1472994,345500.0
2022-04-05,1194.8843994140625,3389.687255859375,17957.400390625,1214.836726034793,3408.1693937254495,18095.44921875,1192.450114468768,3351.6567488325595,17921.55078125,1206.2824277666361,3351.6567488325595,18080.599609375,13149870,2314947,283500.0
2022-04-06,1191.69921875,3336.862060546875,17807.650390625,1198.7291094168588,3384.799946643338,17901.0,1177.1616311168914,3315.358682300862,17779.849609375,1177.1616311168914,3384.799946643338,17842.75,12257215,2051729,328800.0
2022-04-07,1170.6776123046875,3273.59619140625,17639.55078125,1185.7612463786218,3328.1095666362144,17787.5,1168.0157378896517,3269.0201830609085,17623.69921875,1180.8015690820077,3328.1095666362144,17723.30078125,15496499,2494829,308800.0
2022-04-08,1190.1522216796875,3274.928955078125,17784.349609375,1194.4066235414564,3292.1227192112146,17842.75,1164.8307737717014,3236.587585621282,17600.55078125,1164.8307737717014,3278.7942871496307,17698.150390625,15152495,2296773,274400.0
2022-04-11,1187.67236328125,3284.48095703125,17674.94921875,1200.5719293490686,3298.6536964936704,17779.05078125,1175.2959770389286,3248.6720768870196,17650.94921875,1183.0311432189874,3278.794246196316,17740.900390625,9254209,2291660,251700.0
2022-04-12,1165.3087158203125,3279.77197265625,17530.30078125,1184.214442712084,3322.3340146067667,17595.30078125,1162.7378287017318,3241.7859391915695,17442.349609375,1177.116189798847,3272.5745321735017,17584.849609375,13217742,4483476,266000.0
2022-04-13,1161.031494140625,3253.8701171875,17475.650390625,1179.6642564336455,3296.432374272563,17663.650390625,1158.2331376653574,3248.1834062092184,17457.400390625,1171.4285360239392,3293.89988537501,17599.900390625,10354235,1621672,245100.0
2022-04-18,1157.4822998046875,3134.8916015625,17173.650390625,1164.7397805103374,3207.709223229319,17237.75,1147.4493300930017,3129.960038455755,17067.849609375,1152.545489452205,3207.709223229319,17183.44921875,9974224,3820792,376100.0
2022-04-19,1201.595703125,3084.998779296875,16958.650390625,1213.972089786732,3166.4356288546082,17275.650390625,1160.7584292751112,3055.8983694740664,16824.69921875,1163.920736701103,3154.3955685792644,17258.94921875,26141820,3170014,401400.0
2022-04-20,1236.9273681640625,3160.437744140625,17136.55078125,1244.0028730390352,3171.4113559966663,17186.900390625,1205.3722941596611,3092.1961309669464,16978.94921875,1209.0124078704498,3109.9673730989402,17045.25,25072240,2640370,286100.0
2022-04-21,1265.888916015625,3224.28125,17392.599609375,1269.0284764486553,3237.9207670078954,17414.69921875,1243.0927417436083,3169.856813397576,17215.5,1251.692532864583,3181.0527842723013,17234.599609375,21708633,2280996,285200.0
2022-04-22,1255.287353515625,3209.9755859375,17171.94921875,1274.9438501458906,3213.929644546312,17315.30078125,1248.6441600419914,3173.500062343697,17149.19921875,1255.3328474216894,3182.0303466809823,17242.75,15054154,1581465,262700.0
2022-04-25,1226.2574462890625,3152.79638671875,16953.94921875,1255.1051538112451,3184.606957189106,17054.30078125,1211.9928211860372,3139.3792275227693,16888.69921875,1247.825046254362,3161.504339754141,17009.05078125,17063215,1960694,275700.0
2022-04-26,1262.9541015625,3151.108154296875,17200.80078125,1271.7586153913803,3188.0722114341042,17223.849609375,1232.0360622414871,3126.094998356819,17064.44921875,1233.0825422871724,3176.743043452235,17121.30078125,12227666,1943469,261100.0
2022-04-27,1264.1827392578125,3164.347412109375,17038.400390625,1286.7740721528176,3170.789487548089,17110.69921875,1253.5808548135026,3115.5654379746916,16958.44921875,1253.9449263825297,3150.841311128136,17073.349609375,19338945,1727648,265100.0
2022-04-28,1283.0655517578125,3184.87353515625,17245.05078125,1297.2391870846068,3202.7335052062913,17322.5,1267.7088344271938,3143.7775334280645,17071.05078125,1278.5609339308398,3188.161171907679,17189.5,25614076,1703660,312900.0
2022-04-29,1269.597412109375,3151.4638671875,17102.55078125,1299.5827089210004,3219.4833546644613,17377.650390625,1263.7049887259216,3142.7116586897596,17053.25,1299.5827089210004,3196.1585942808438,17329.25,18214862,2051115,336200.0
2022-05-02,1265.13818359375,3147.642333984375,17069.099609375,1276.5362108883514,3152.573897085291,17092.25,1254.9458650066724,3103.5253119643658,16917.25,1256.7432351242765,3127.6496864948044,16924.44921875,9467006,1324161,278200.0
2022-05-04,1225.6431884765625,3091.973876953125,16677.599609375,1269.4836653281736,3150.3523618271915,17132.849609375,1217.7487926896627,3079.1341983708458,16623.94921875,1267.2086090941277,3144.176898799808,17096.599609375,19247660,2305825,310600.0
2022-05-05,1201.6412353515625,3121.874267578125,16682.650390625,1242.18280014838,3139.290173030347,16945.69921875,1197.591676403661,3096.950272047163,16651.849609375,1239.2252151754037,3120.719310294704,16854.75,17210669,1612262,265800.0
2022-05-06,1192.4273681640625,3050.078369140625,16411.25,1209.8770486382089,3087.309034575563,16484.19921875,1180.0964740571924,3042.8809293147265,16340.900390625,1188.5825314734366,3073.536321944704,16415.55078125,19649948,2010812,300500.0
2022-05-09,1145.8568115234375,3061.185791015625,16301.849609375,1181.711782557566,3070.87103244035,16403.69921875,1140.715158224648,2973.8845528972033,16142.099609375,1171.6331985147315,3019.3344236783305,16227.7001953125,18083752,2481830,288400.0
2022-05-10,1125.995361328125,3055.543212890625,16240.0498046875,1149.6332918929572,3078.6903011908057,16404.55078125,1118.4194240193035,3040.6597962956653,16197.2998046875,1135.2549338699698,3051.32254251295,16248.900390625,19511677,1622685,283100.0
2022-05-11,1114.4609375,3031.77392578125,16167.099609375,1130.6821606199796,3064.161971372953,16318.75,1102.0163098457965,3005.25025996758,15992.599609375,1125.0854480941018,3052.2108543548047,16270.0498046875,16643899,1841769,284300.0
2022-05-12,1091.7559814453125,3028.79638671875,15808.0,1107.8860980458353,3065.271895535236,16041.9501953125,1078.3786071325271,2976.7712618273217,15735.75,1104.5418146447614,3001.562051679472,16021.099609375,20490321,2807195,314900.0
2022-05-13,1104.1322021484375,3034.350830078125,15782.150390625,1127.5197990708434,3056.56488405373,16083.599609375,1099.0132956252583,3005.250419370082,15740.849609375,1103.8592387327842,3052.21101624816,15977.0,19308778,2187823,369100.0
2022-05-16,1104.4053955078125,3000.49658203125,15842.2998046875,1128.8849688761652,3047.7680429845973,15977.9501953125,1099.6049458265497,2991.4332918791674,15739.650390625,1107.7041851912536,3034.4396113097378,15845.099609375,13437911,1195813,217600.0
2022-05-17,1150.7935791015625,3066.96142578125,16259.2998046875,1155.6850157625827,3080.645197108395,16284.25,1106.5891549718588,2977.0387561429793,15900.7998046875,1107.9997065605392,2994.4546623176498,15912.599609375,16551828,1754076,295700.0
2022-05-18,1154.979736328125,3064.473388671875,16240.2998046875,1169.3808421611643,3105.5249193259233,16399.80078125,1141.2839062872033,3059.3641559719827,16211.2001953125,1155.5712773721964,3078.8680530656147,16318.150390625,17276788,1866781,290400.0
2022-05-19,1128.361572265625,2898.445556640625,15809.400390625,1143.2177387581737,3025.5544285146852,15984.75,1122.0824507846328,2870.056036447117,15775.2001953125,1130.2499303127915,3018.445930591596,15917.400390625,14699118,4642963,313900.0
2022-05-20,1194.15625,2926.035400390625,16266.150390625,1203.2337272058603,2944.6062640779983,16283.0498046875,1138.4400638194588,2905.6429407592427,16003.849609375,1143.2176453948912,2941.1409581818916,16043.7998046875,21793091,3065125,252400.0
2022-05-23,1186.1708984375,2951.581298828125,16214.7001953125,1207.3971730449673,2966.8200528085695,16414.69921875,1179.8461630484092,2902.9325214936357,16185.75,1197.364082975496,2936.5202138894765,16290.9501953125,15252755,2293690,293800.0
2022-05-24,1190.2431640625,2921.592041015625,16125.150390625,1200.3216273375488,2954.3356395628116,16262.7998046875,1181.984697463416,2910.573958291516,16078.599609375,1186.2163522132455,2945.7164140697164,16225.5498046875,13527818,1711510,249800.0
2022-05-25,1188.491455078125,2833.61376953125,16025.7998046875,1208.8304783808387,2945.611309765418,16223.349609375,1183.713752995507,2821.4480525569816,16006.9501953125,1198.956737262974,2945.611309765418,16196.349609375,12714544,3548046,243300.0
2022-05-26,1177.1617431640625,2886.660400390625,16170.150390625,1198.911319486633,2899.6761119484217,16204.4501953125,1159.3707382493358,2845.153478156193,15903.7001953125,1194.1336171006558,2854.50145711165,16105.0,17882023,2813186,314300.0
2022-05-27,1171.7015380859375,2917.387939453125,16352.4501953125,1185.3746228810087,2933.1318451391644,16370.599609375,1155.7761439362052,2888.672876025808,16221.9501953125,1179.8690179099194,2910.1420170120946,16296.599609375,16521973,3103153,274100.0
2022-05-30,1212.5159912109375,3019.321533203125,16661.400390625,1216.7020315446362,3029.4747349681716,16695.5,1180.392124401247,2939.7963456033503,16506.150390625,1189.8562993151577,2949.3231893846983,16527.900390625,13853398,2094624,251400.0
2022-05-31,1197.887451171875,3009.571044921875,16584.55078125,1218.8862574674567,3026.612000510551,16690.75,1190.1750310186887,2974.3705125505267,16521.900390625,1201.8687694825662,3000.446485475332,16578.44921875,70620653,4840965,651600.0
2022-06-01,1198.2742919921875,3001.38623046875,16522.75,1208.1480337988985,3030.7274370567666,16649.19921875,1190.402522676765,2987.8339209345313,16438.849609375,1198.638243225424,3030.7274370567666,16594.400390625,9776989,1493835,249600.0
2022-06-02,1239.5892333984375,3062.0361328125,16628.0,1243.2975879303071,3070.0870604184925,16646.400390625,1198.5016232049925,2993.424382338286,16443.05078125,1198.5016232049925,3001.2069020116674,16481.650390625,22126569,2657939,236000.0
2022-06-03,1264.705810546875,3077.377685546875,16584.30078125,1281.9280190654463,3110.6102582693384,16793.849609375,1247.6428306711036,3069.371528604616,16567.900390625,1248.552949338414,3094.5977259894203,16761.650390625,23939791,1913622,245500.0
2022-06-06,1259.2686767578125,3069.147705078125,16569.55078125,1280.403966122388,3088.8725211555457,16610.94921875,1252.1021829834976,3021.021005842092,16444.55078125,1264.9336309179137,3057.5633586184927,16530.69921875,11093152,1084210,233600.0
2022-06-07,1261.634521484375,3008.094970703125,16416.349609375,1269.9839758549958,3058.3239461384833,16487.25,1252.215840132052,3002.101545860968,16347.099609375,1260.337704653236,3042.400956238807,16469.599609375,12358255,2308256,233800.0
2022-06-08,1239.4755859375,3045.174072265625,16356.25,1265.3884552322884,3053.940682272369,16514.30078125,1235.949206752914,2993.6034913799344,16293.349609375,1261.6346065371608,3023.704930238696,16474.94921875,12479250,2185707,243500.0
2022-06-09,1273.4649658203125,3065.7041015625,16478.099609375,1275.3986973973456,3074.5600352543865,16492.80078125,1233.082627965682,2999.507580582336,16243.849609375,1233.082627965682,3028.043561052109,16263.849609375,17278305,1279197,205000.0
2022-06-10,1235.016357421875,3005.59033203125,16201.7998046875,1269.4380277636071,3035.1999443400923,16324.7001953125,1229.2149225576165,2998.5234934948394,16172.599609375,1261.2478021770742,3025.359920942585,16283.9501953125,18093057,1527582,189700.0
2022-06-13,1211.6514892578125,2880.08544921875,15774.400390625,1216.156107684235,2945.7451536237168,15886.150390625,1190.4479609930536,2855.7983516097243,15684.0,1205.7819334162448,2943.0615109086025,15877.5498046875,17620803,3030921,225500.0
2022-06-14,1195.817138671875,2871.989990234375,15732.099609375,1215.7239712861199,2897.350284976145,15858.0,1189.151198531051,2839.9203697482353,15659.4501953125,1205.8047355842045,2853.6069924191734,15674.25,14714312,2611493,225400.0
2022-06-15,1181.34765625,2868.18798828125,15692.150390625,1200.0031636736535,2892.966912903787,15783.650390625,1175.9330397958033,2863.4468423639523,15678.900390625,1191.0166743810375,2879.101425225986,15729.25,11195535,1404536,183000.0
2022-06-16,1164.8306884765625,2810.66845703125,15360.599609375,1209.8996152953227,2902.6727617050265,15863.150390625,1162.1005732041187,2802.6622999813585,15335.099609375,1193.4964174203167,2898.3341186445737,15832.25,17111475,2032028,264700.0
2022-06-17,1178.4810791015625,2763.16796875,15293.5,1194.3382305909047,2789.870301721433,15400.400390625,1163.0562400137392,2704.9778226240087,15183.400390625,1164.830742811065,2765.9411536425396,15272.650390625,24457187,5240434,342600.0
2022-06-20,1157.118408203125,2784.18994140625,15350.150390625,1190.8120593552974,2807.761358689215,15382.5,1147.1308115234453,2745.3666618294546,15191.099609375,1185.3063342518615,2767.730352460193,15334.5,12066797,1502769,260000.0
2022-06-21,1175.796630859375,2873.24169921875,15638.7998046875,1180.0281654943678,2896.3210675967666,15707.25,1150.4069416324683,2795.8185721019477,15419.849609375,1164.830795221328,2799.9335778172745,15455.9501953125,11720049,2964461,262800.0
2022-06-22,1140.0782470703125,2883.08203125,15413.2998046875,1164.0573868656688,2907.7716314048353,15565.400390625,1137.9851663317936,2847.344899703459,15385.9501953125,1163.9663990536787,2862.462666195436,15545.650390625,10617206,3336315,220900.0
2022-06-23,1121.5819091796875,2959.879150390625,15556.650390625,1148.9054514666468,2968.1089446533183,15628.4501953125,1112.5044311379243,2883.082151369264,15367.5,1144.3780859216936,2883.082151369264,15451.5498046875,19446323,3692578,259200.0
2022-06-24,1137.5528564453125,2945.834716796875,15699.25,1142.5351607614082,2992.261648742065,15749.25,1122.9696539988313,2931.8796872203643,15619.4501953125,1128.429884986889,2986.8943632734695,15657.400390625,14240234,2132118,219600.0
2022-06-27,1134.1856689453125,2965.156494140625,15832.0498046875,1157.9828298757552,3008.2736390828145,15927.4501953125,1129.1350035879693,2957.821248469196,15815.5,1157.9828298757552,2996.734063926147,15926.2001953125,15474529,2037686,210900.0
2022-06-28,1150.1339111328125,2968.24267578125,15850.2001953125,1152.9777615415514,2978.8431509287448,15892.099609375,1129.3854414043199,2927.49621220182,15710.150390625,1129.3854414043199,2958.2685585950026,15757.4501953125,13572847,1400046,251900.0
2022-06-29,1173.999267578125,2943.509033203125,15799.099609375,1181.6663139665932,2981.527308210307,15861.599609375,1137.985067118919,2926.0653540821827,15687.7998046875,1140.8061704616555,2926.0653540821827,15701.7001953125,19205146,2133994,444900.0
2022-06-30,1181.052001953125,2922.576171875,15780.25,1190.2659611777156,2961.7571769517335,15890.0,1167.5608938992502,2911.7520599621494,15728.849609375,1173.9310028878358,2926.959367187758,15774.5,23112959,2719603,306000.0
2022-07-01,1095.9874267578125,2965.5146484375,15752.0498046875,1179.3911062938287,2981.526962105953,15793.9501953125,1076.103462886294,2909.1133821479257,15511.0498046875,1171.610445710058,2916.2249914387658,15703.7001953125,81997149,1502879,364100.0
2022-07-04,1098.2625732421875,2893.90576171875,15835.349609375,1111.1393942579136,2968.063657707223,15852.349609375,1076.6039843933402,2884.960287249917,15661.7998046875,1082.450913964659,2962.7411440773417,15710.5,41857728,2622535,304300.0
2022-07-05,1107.1580810546875,2877.133544921875,15810.849609375,1121.5591886498996,2926.959803521567,16025.75,1099.8096118894064,2868.769437342766,15785.4501953125,1102.4942336887211,2911.7524940289427,15909.150390625,17647327,2170627,254200.0
2022-07-06,1097.420654296875,2916.895751953125,15989.7998046875,1111.11648393539,2923.8284950575144,16011.349609375,1086.568674692882,2864.564723358704,15800.900390625,1101.1745026432604,2879.101120190488,15818.2001953125,23943726,2182144,288400.0
2022-07-07,1086.6143798828125,2941.138427734375,16132.900390625,1107.1581283353146,2969.361229929666,16150.5,1080.6537152674268,2920.742698680176,16045.9501953125,1103.8138447737972,2926.0652132459163,16113.75,23301033,1989921,264600.0
2022-07-08,1088.1158447265625,2921.10009765625,16220.599609375,1100.2191487523794,2956.479495050684,16275.5,1084.0889121323955,2907.27938242503,16157.900390625,1100.2191487523794,2952.006757539261,16273.650390625,19010108,2136916,281100.0
2022-07-11,1102.9036865234375,2785.442138671875,16216.0,1105.1331283386687,2884.9157801887623,16248.5498046875,1078.3785026593284,2778.464624268619,16115.5,1081.336087585235,2868.053471913843,16136.150390625,13847467,6974600,255900.0
2022-07-12,1101.3338623046875,2759.41064453125,16058.2998046875,1110.092882939669,2805.4798410310173,16158.75,1093.8489116704193,2755.429951813746,16031.150390625,1093.8489116704193,2786.4259354986384,16126.2001953125,10778989,3734815,208600.0
2022-07-13,1081.8138427734375,2718.30615234375,15966.650390625,1107.4993634434227,2782.0426602349858,16140.0,1079.7436294761944,2714.951599296843,15950.150390625,1104.4507905221294,2776.675375359934,16128.2001953125,14224132,3863530,233300.0
2022-07-14,1090.7320556640625,2689.60546875,15938.650390625,1107.4765795757364,2741.85041032722,16070.849609375,1081.540843303509,2661.1286121821595,15858.2001953125,1086.5687619025882,2740.9535014589414,16018.849609375,16970315,4764908,228600.0
2022-07-15,1092.847900390625,2685.883544921875,16049.2001953125,1098.8540583216684,2716.6473457633606,16066.9501953125,1084.33921677306,2648.5720461846936,15927.2998046875,1098.8540583216684,2707.3644698054904,16010.7998046875,9603210,4574806,205800.0
2022-07-18,1102.1529541015625,2747.68017578125,16278.5,1103.4041567519191,2759.7435556409487,16287.9501953125,1088.5252438187727,2703.552305539903,16142.2001953125,1101.584159976362,2711.3553684957465,16151.400390625,15160908,3202795,227700.0
2022-07-19,1108.9100341796875,2757.32177734375,16340.5498046875,1113.4146531905901,2761.537204754879,16359.5,1092.1655079124582,2717.678453631059,16187.0498046875,1092.1655079124582,2717.678453631059,16187.0498046875,16439888,1865074,222600.0
2022-07-20,1138.89501953125,2838.537353515625,16520.849609375,1156.8679986086788,2844.950164613829,16588.0,1131.2735877067614,2778.668683955497,16490.94921875,1155.730530749646,2787.4135458013584,16562.80078125,23924246,3402251,284400.0
2022-07-21,1131.29638671875,2849.748779296875,16605.25,1137.5301345200253,2855.7580253170745,16626.94921875,1122.6512213878611,2819.92655745586,16483.900390625,1134.8000189659344,2840.5105735487355,16523.55078125,16523230,2420640,243600.0
2022-07-22,1138.940673828125,2844.09814453125,16719.44921875,1144.9468316984942,2867.4177761168103,16752.25,1135.2550660118313,2819.4331495849838,16610.900390625,1137.5301221641155,2856.654869231167,16661.25,10969995,2075886,190900.0
2022-07-25,1101.31103515625,2840.285888671875,16631.0,1122.7194053701078,2857.954947903264,16706.05078125,1093.3938930172108,2824.4555362400793,16564.25,1122.7194053701078,2838.716298301566,16662.55078125,23110452,1797504,211400.0
2022-07-26,1101.8115234375,2794.6787109375,16483.849609375,1112.003841391494,2842.2148887101794,16636.099609375,1097.1931707363617,2777.278763643441,16463.30078125,1101.6295478483066,2838.4479146433337,16632.900390625,11303288,2639367,208200.0
2022-07-27,1100.76513671875,2860.108154296875,16641.80078125,1104.3141424256505,2864.816926220991,16653.44921875,1092.938861823789,2789.3867969525772,16438.75,1101.1063409773997,2793.871341642212,16475.349609375,8655086,1389808,185200.0
2022-07-28,1118.0101318359375,2924.37158203125,16929.599609375,1122.9469424061926,2927.5107633031744,16947.650390625,1101.5841851617515,2871.588403627416,16746.25,1108.4093537574902,2884.459134431069,16774.849609375,12496073,2106333,376300.0
2022-07-29,1141.8299560546875,2961.50341796875,17158.25,1145.3108414909532,2975.315946452222,17172.80078125,1121.1497270683567,2937.3766560770605,17018.150390625,1126.018296934473,2950.8302896163445,17079.5,15130683,2430257,436100.0
2022-08-01,1171.5877685546875,2958.722900390625,17340.05078125,1177.4574449449278,2984.0156856722806,17356.25,1140.9881839019702,2933.78879105321,17154.80078125,1146.2435722402156,2984.0156856722806,17243.19921875,15700044,1306913,381500.0
2022-08-02,1176.046875,2952.444580078125,17345.44921875,1186.5803984650074,2971.369225326498,17390.150390625,1165.5360984864087,2934.371735466329,17215.849609375,1170.5185233262116,2950.8301003625766,17310.150390625,13917913,1269114,333600.0
2022-08-03,1185.9205322265625,2995.227783203125,17388.150390625,1187.5813002703721,3003.7484192086436,17407.5,1168.220637135406,2939.215856624392,17225.849609375,1183.0311881851292,2941.8616945369813,17349.25,14250977,2895824,285400.0
2022-08-04,1170.2454833984375,3009.084228515625,17382.0,1191.1078085473182,3038.6373306019964,17490.69921875,1153.4555848310504,2966.39149968863,17161.25,1187.5814291745087,3004.64457361168,17463.099609375,14467127,2150567,325000.0
2022-08-05,1153.0003662109375,3018.14306640625,17397.5,1173.384882192994,3028.861083003313,17474.400390625,1149.7925649671015,3009.1290889772326,17348.75,1172.1109326876474,3014.689879862934,17423.650390625,13942438,1106933,355300.0
2022-08-08,1168.0841064453125,3026.57421875,17525.099609375,1175.546309977684,3030.565419593508,17548.80078125,1151.6354129424305,2992.08811505521,17359.75,1151.6354129424305,3018.0984733695386,17401.5,10165178,1068836,257000.0
2022-08-10,1175.068603515625,3008.456298828125,17534.75,1178.4356336498447,3036.036244028681,17566.099609375,1163.4884798945134,2991.190804678183,17442.80078125,1172.5204636099309,3036.036244028681,17566.099609375,10724688,1878359,312700.0
2022-08-11,1178.981689453125,3069.6708984375,17659.0,1187.5358669102814,3075.231690164027,17719.30078125,1174.0220116644236,3027.112612317826,17631.94921875,1184.4418001629217,3049.4904469503285,17711.650390625,8198226,1449248,311200.0
2022-08-12,1198.046630859375,3050.880859375,17698.150390625,1201.845973401522,3066.53187766463,17724.650390625,1174.9321182963517,3032.6735628410443,17597.849609375,1178.6176057306407,3066.53187766463,17659.650390625,12650587,1472354,303900.0
2022-08-16,1206.373291015625,3042.942626953125,17825.25,1209.1034064115306,3062.8092894639904,17839.099609375,1195.4530701404663,3038.278744703972,17764.05078125,1204.052741070798,3059.3561027853134,17797.19921875,6607378,839942,0.0
2022-08-17,1212.67529296875,3050.4765625,17944.25,1218.0216687174445,3065.58934417508,17965.94921875,1208.3071564277768,3023.569298894891,17833.349609375,1212.6070521185068,3036.1260219106084,17868.150390625,6595965,1622326,262800.0
2022-08-18,1214.87451171875,3032.673095703125,17956.5,1218.3894546289891,3042.3148659889093,17968.44921875,1205.24240897424,3015.4076000750924,17852.05078125,1214.2810405952932,3040.5210482613215,17898.650390625,7410035,1430659,263900.0
2022-08-19,1193.2137451171875,3036.708984375,17758.44921875,1215.0571053038057,3068.7734741310087,17992.19921875,1189.1508525921777,3023.7038067117237,17710.75,1209.7161065799955,3037.830120380455,17966.55078125,9460724,1398410,295600.0
2022-08-22,1189.9041748046875,3008.725341796875,17490.69921875,1201.1796443626376,3035.229039600273,17690.05078125,1180.500403489611,3002.3123127432127,17467.349609375,1194.6518235506749,3018.0979945979097,17682.900390625,9471680,1536532,287600.0
2022-08-23,1208.25537109375,2945.9873046875,17577.5,1211.1769638327753,2997.3800137393264,17625.55078125,1182.9425882434618,2932.892346073451,17345.19921875,1184.152351743722,2977.69290554707,17357.349609375,9678484,1849256,285600.0
2022-08-24,1205.036865234375,2919.752685546875,17604.94921875,1218.8459658923068,2966.974854945067,17623.650390625,1203.0283609817777,2915.133472995961,17499.25,1205.1967341552863,2952.624311511234,17525.44921875,10369622,1691923,262000.0
2022-08-25,1201.52197265625,2886.43212890625,17522.44921875,1215.6048071686444,2940.2017727488737,17726.5,1197.2080472965745,2883.337837048458,17487.44921875,1209.2367351350583,2938.2735062355546,17679.0,7871946,1946930,230200.0
2022-08-26,1195.1080322265625,2890.02001953125,17558.900390625,1209.715993824914,2921.2324952677013,17685.849609375,1190.0866510806784,2885.1767987152125,17519.349609375,1201.9554689456972,2900.8727055826316,17619.30078125,10742038,1457962,266600.0
2022-08-29,1185.8184814453125,2809.611572265625,17312.900390625,1211.9985882371661,2818.7151085660375,17380.150390625,1176.8711343003506,2763.375882019418,17166.19921875,1180.0437597555986,2802.8398673517304,17188.650390625,19838975,2539173,244900.0
2022-08-30,1204.2152099609375,2880.109130859375,17759.30078125,1207.5477042577893,2893.8767710393245,17777.650390625,1176.2091689010513,2818.177742100671,17401.5,1193.282179919688,2829.747780142281,17414.94921875,23139054,3431525,324700.0
2022-09-01,1168.8138427734375,2808.849365234375,17542.80078125,1189.1507627907063,2861.139194303962,17695.599609375,1164.3858118822848,2799.252484458516,17468.44921875,1178.9709525719995,2861.139194303962,17485.69921875,19909939,3546935,308500.0
2022-09-02,1155.1646728515625,2807.68310546875,17539.44921875,1175.638520959865,2836.9224187454834,17643.849609375,1152.9734784565321,2798.6244583411744,17476.44921875,1168.8139049237643,2836.9224187454834,17598.400390625,12999345,2052900,256300.0
2022-09-05,1173.10498046875,2810.374267578125,17665.80078125,1178.445978943139,2823.4243359042207,17683.150390625,1155.3928563937116,2791.4047318785147,17540.349609375,1155.3928563937116,2801.6294057785217,17546.44921875,11327815,2147912,230300.0
2022-09-06,1185.4532470703125,2804.6787109375,17655.599609375,1189.6302455363334,2817.056096189983,17764.650390625,1174.1093147173583,2786.112742544714,17587.650390625,1174.5658588505653,2812.2575465142127,17695.69921875,10899618,1936453,251200.0
2022-09-07,1178.56005859375,2824.904052734375,17624.400390625,1184.5629915454858,2835.935855830716,17650.75,1173.196239070829,2782.211106134661,17484.30078125,1175.4787180326446,2782.211106134661,17519.400390625,7488501,1291534,354100.0
2022-09-08,1180.226318359375,2842.88720703125,17798.75,1185.978218827882,2855.309482883852,17807.650390625,1173.6528558204227,2834.321902214568,17691.94921875,1181.527366464761,2843.201212734981,17748.150390625,7057077,1346113,279800.0
2022-09-09,1172.876953125,2885.938232421875,17833.349609375,1191.4562844933055,2900.154323109825,17925.94921875,1170.45742597898,2841.855256772377,17786.0,1191.4562844933055,2865.623337663798,17923.349609375,8314850,1561185,270300.0
2022-09-12,1186.0010986328125,2908.630126953125,17936.349609375,1192.369291715923,2932.7122139820603,17980.55078125,1173.4474025715353,2892.5306590174614,17889.150390625,1173.4474025715353,2905.8945115277447,17890.849609375,7435419,1785928,228200.0
2022-09-13,1195.906982421875,2896.4326171875,18070.05078125,1200.4491194045427,2927.017076901439,18088.30078125,1187.3477160754526,2892.530976189004,18015.44921875,1195.1081207827935,2927.017076901439,18044.44921875,8888657,1972678,259900.0
2022-09-14,1181.572998046875,2798.7138671875,18003.75,1191.4561336808906,2817.548950205799,18091.55078125,1174.451706778856,2792.7944010505757,17771.150390625,1175.4787801044877,2811.8088220175355,17771.150390625,8678219,5090269,365900.0
2022-09-15,1169.864013671875,2784.3193359375,17877.400390625,1188.5118075681453,2814.2760067345016,18096.150390625,1167.147811442509,2780.417694487118,17861.5,1179.1308576947656,2807.3249624982836,18046.349609375,10365600,2138023,289600.0
